-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 02/01/1981 through 02/20/2024 
Location: Latitude  28.6835   Longitude 77.22 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,RH2M,PRECTOTCORR,T2M_MAX,T2M_MIN,PS
2005,4,28,30.44,7.2,28.94,1.54,38.19,23.08,98.06
2005,4,29,27.14,8.97,39.56,3.42,32.53,23.9,98.08
2005,4,30,29.49,8.18,34.06,0.47,37.14,22.07,98.07
2005,5,1,30.37,9.58,36.5,0.26,36.89,23.66,98.19
2005,5,2,30.01,9.46,35.94,1.03,36.06,25.74,98.21
2005,5,3,29.21,10.25,41.38,2.08,35.6,23.4,98.15
2005,5,4,30.45,9.89,37.75,0.45,36.73,23.57,98.14
2005,5,5,30.76,9.16,34.5,0.42,38.08,23.82,98.0
2005,5,6,32.76,9.16,30.88,0.6,40.69,24.33,97.77
2005,5,7,33.99,8.18,25.94,0.13,42.12,25.26,97.7
2005,5,8,33.79,8.12,26.19,1.01,42.11,26.4,97.84
2005,5,9,32.66,6.53,22.38,0.0,40.88,23.37,97.89
2005,5,10,31.33,5.49,21.0,0.0,39.45,23.31,97.9
2005,5,11,32.12,4.15,15.5,0.0,41.24,22.96,97.93
2005,5,12,33.27,3.85,12.94,0.0,42.64,23.76,97.9
2005,5,13,34.53,3.72,11.5,0.0,43.67,24.47,97.69
2005,5,14,34.1,3.66,12.12,0.08,42.63,25.38,97.83
2005,5,15,34.12,3.91,12.25,0.0,42.23,25.09,97.85
2005,5,16,35.26,3.97,11.94,0.0,44.76,24.88,97.85
2005,5,17,36.62,4.33,11.75,0.0,45.27,27.32,97.81
2005,5,18,37.19,5.13,13.62,0.0,44.76,28.58,97.81
2005,5,19,36.67,4.88,12.88,0.0,44.48,29.44,97.81
2005,5,20,36.16,4.03,11.12,0.01,44.56,27.26,97.7
2005,5,21,36.25,3.97,10.81,0.0,44.43,26.14,97.75
2005,5,22,36.59,6.53,18.0,0.0,44.08,28.05,97.82
2005,5,23,36.34,7.26,20.0,0.0,43.96,27.93,97.83
2005,5,24,36.81,6.41,17.12,0.0,43.95,29.53,97.93
2005,5,25,37.04,5.19,13.56,0.0,44.33,28.76,97.89
2005,5,26,36.21,5.43,14.44,0.0,43.02,29.64,97.92
2005,5,27,36.84,5.98,15.75,0.0,43.19,30.75,98.02
2005,5,28,35.74,3.97,11.25,0.0,43.3,28.02,97.94
2005,5,29,35.58,4.58,13.25,0.0,42.75,27.52,98.01
2005,5,30,36.3,6.65,18.0,0.0,42.98,28.31,98.03
2005,5,31,36.46,7.45,19.88,0.01,43.16,29.62,97.86
2005,6,1,36.08,5.8,15.88,0.0,43.78,27.65,97.58
2005,6,2,37.39,6.1,15.56,0.0,45.3,27.86,97.43
2005,6,3,37.83,7.08,17.81,0.25,45.14,30.25,97.43
2005,6,4,38.85,6.29,15.31,0.0,46.48,31.77,97.33
2005,6,5,38.92,5.55,13.38,0.16,46.85,29.69,97.33
2005,6,6,39.62,7.14,16.19,2.39,46.05,33.27,97.4
2005,6,7,35.07,12.27,36.81,15.47,42.23,28.51,97.52
2005,6,8,34.81,11.17,34.81,0.0,42.28,26.58,97.46
2005,6,9,36.3,9.16,24.75,0.01,43.15,30.82,97.35
2005,6,10,35.79,8.97,25.94,0.22,43.4,27.98,97.41
2005,6,11,36.65,8.12,22.38,0.0,44.47,28.05,97.43
2005,6,12,36.4,7.57,20.75,0.0,43.58,30.23,97.4
2005,6,13,36.12,8.06,21.69,0.0,43.65,27.55,97.6
2005,6,14,36.37,8.85,23.94,0.0,42.88,29.48,97.68
2005,6,15,37.11,7.69,20.0,0.0,44.32,28.83,97.48
2005,6,16,38.2,6.96,17.25,0.0,45.63,30.36,97.32
2005,6,17,39.19,7.81,17.94,0.0,45.97,31.88,97.21
2005,6,18,38.91,7.75,17.88,0.11,46.12,32.3,97.15
2005,6,19,39.68,7.14,16.06,0.0,47.58,31.19,97.1
2005,6,20,40.69,7.63,16.12,0.02,48.43,31.83,97.08
2005,6,21,40.84,7.32,15.38,0.12,47.54,32.13,97.24
2005,6,22,41.23,8.73,17.88,0.37,48.01,34.3,97.27
2005,6,23,40.14,13.67,29.38,4.85,46.87,34.38,97.13
2005,6,24,38.01,17.15,42.0,4.38,43.78,31.55,97.08
2005,6,25,38.87,16.85,38.81,1.51,44.29,33.15,97.17
2005,6,26,37.14,18.49,46.06,5.2,41.19,33.51,97.15
2005,6,27,35.76,18.62,50.19,1.15,40.17,31.81,97.17
2005,6,28,35.09,18.01,50.31,3.63,39.16,31.31,97.2
2005,6,29,33.26,19.35,59.12,14.7,35.73,30.37,97.34
2005,6,30,33.35,18.92,59.25,10.71,38.41,28.03,97.29
2005,7,1,34.85,17.15,49.25,0.61,40.72,29.64,97.33
2005,7,2,33.91,17.52,53.0,2.01,39.72,28.64,97.34
2005,7,3,32.36,18.55,60.06,8.56,36.59,28.71,97.36
2005,7,4,30.93,18.25,64.19,3.04,35.06,27.98,97.31
2005,7,5,29.34,18.25,70.06,4.77,33.12,26.51,97.31
2005,7,6,27.6,19.47,81.62,37.04,29.37,25.78,97.42
2005,7,7,29.26,18.86,73.12,8.23,34.3,25.15,97.41
2005,7,8,32.69,18.25,59.19,0.0,38.59,26.54,97.52
2005,7,9,34.95,18.19,52.12,0.59,40.67,29.23,97.38
2005,7,10,35.34,18.25,51.25,1.23,41.05,29.6,97.37
2005,7,11,29.8,21.61,80.25,52.19,32.49,27.11,97.75
2005,7,12,28.97,20.51,80.56,17.9,32.61,26.24,97.83
2005,7,13,27.99,20.94,86.25,6.66,30.69,25.9,97.67
2005,7,14,28.76,20.87,82.81,11.06,32.44,25.97,97.84
2005,7,15,29.67,20.57,78.06,1.21,33.77,25.62,97.92
2005,7,16,29.36,20.02,77.38,0.89,33.69,26.01,97.84
2005,7,17,28.29,19.96,81.5,15.07,32.33,25.26,97.63
2005,7,18,29.46,20.45,78.38,6.49,34.14,25.37,97.65
2005,7,19,30.76,20.45,73.06,2.38,35.86,25.94,97.73
2005,7,20,31.46,19.17,66.5,0.18,37.44,26.37,97.53
2005,7,21,32.1,19.35,64.88,3.41,37.72,26.68,97.44
2005,7,22,32.41,19.71,64.62,5.79,37.58,27.09,97.34
2005,7,23,31.55,19.59,67.38,4.35,36.81,27.24,97.39
2005,7,24,31.43,20.08,69.5,0.71,36.15,26.76,97.41
2005,7,25,30.98,20.51,71.94,1.48,35.44,26.49,97.35
2005,7,26,29.15,20.69,79.75,8.65,32.18,26.55,97.44
2005,7,27,29.95,20.32,75.88,0.71,34.55,25.5,97.45
2005,7,28,30.59,20.39,73.19,0.13,34.78,26.56,97.37
2005,7,29,30.81,20.69,73.31,6.34,35.3,26.41,97.33
2005,7,30,30.57,20.94,74.88,6.43,33.77,27.05,97.34
2005,7,31,32.21,21.06,68.94,2.52,36.5,27.49,97.28
2005,8,1,31.93,21.3,70.94,0.58,36.7,28.31,97.27
2005,8,2,31.83,20.94,70.38,0.08,36.59,27.61,97.24
2005,8,3,31.07,20.94,72.94,0.52,35.4,27.65,97.39
2005,8,4,31.34,21.85,74.56,17.78,34.66,27.29,97.45
2005,8,5,32.46,21.48,69.62,16.21,36.7,28.03,97.25
2005,8,6,31.25,21.67,74.25,7.87,35.23,27.44,97.19
2005,8,7,31.2,19.41,67.62,0.55,35.88,27.01,97.23
2005,8,8,30.94,18.49,65.81,0.04,35.81,26.53,97.56
2005,8,9,31.18,16.85,59.38,0.0,36.54,26.12,97.69
2005,8,10,31.81,15.99,54.38,0.0,37.81,26.88,97.53
2005,8,11,31.87,16.36,54.94,0.0,37.55,26.86,97.43
2005,8,12,32.54,15.81,51.88,0.0,38.17,27.4,97.54
2005,8,13,32.68,17.46,55.88,0.0,37.11,28.09,97.61
2005,8,14,33.56,17.88,55.25,1.29,39.71,28.4,97.44
2005,8,15,32.89,17.82,56.44,2.44,37.48,28.28,97.48
2005,8,16,32.21,19.35,63.38,5.85,35.88,28.68,97.6
2005,8,17,30.04,19.65,73.06,9.17,34.67,27.07,97.7
2005,8,18,31.85,18.74,64.56,0.44,37.6,26.35,97.62
2005,8,19,32.26,18.19,59.25,2.31,35.96,28.3,97.59
2005,8,20,31.0,19.53,68.5,35.44,35.4,27.68,97.62
2005,8,21,31.4,19.59,68.0,8.66,36.25,26.21,97.61
2005,8,22,32.51,17.33,57.06,0.43,38.13,27.01,97.76
2005,8,23,32.01,15.93,54.5,0.26,38.43,25.61,97.82
2005,8,24,31.52,15.01,52.06,2.72,37.92,26.47,97.77
2005,8,25,31.48,15.01,52.62,0.55,38.66,24.62,97.77
2005,8,26,31.89,14.89,50.56,1.66,38.11,25.39,97.91
2005,8,27,32.43,14.59,48.75,0.0,38.67,25.23,97.95
2005,8,28,32.37,13.61,46.44,0.16,39.12,25.12,97.97
2005,8,29,31.59,13.12,46.44,0.0,39.33,25.23,98.0
2005,8,30,31.15,10.99,40.12,0.0,39.97,23.62,97.79
2005,8,31,31.08,11.47,41.69,0.0,39.68,22.98,97.73
2005,9,1,31.66,12.76,44.81,0.0,39.44,24.25,97.91
2005,9,2,32.51,14.53,50.25,0.25,40.1,26.21,98.02
2005,9,3,33.05,16.54,54.25,0.63,40.19,27.06,97.95
2005,9,4,32.69,16.17,53.25,0.28,39.35,26.19,97.83
2005,9,5,32.78,17.03,55.31,0.43,39.08,26.82,97.84
2005,9,6,32.07,17.4,58.44,0.44,37.67,27.2,97.98
2005,9,7,30.96,17.15,60.81,0.04,35.42,27.08,98.18
2005,9,8,31.93,16.72,56.62,0.6,37.23,26.41,98.19
2005,9,9,31.69,19.1,65.69,11.99,36.84,27.06,98.14
2005,9,10,29.72,18.37,69.81,5.46,33.4,26.58,97.98
2005,9,11,30.26,17.15,63.62,1.19,35.01,25.7,97.8
2005,9,12,28.49,18.74,75.94,23.55,32.5,25.3,97.87
2005,9,13,27.64,17.27,74.75,27.03,33.28,23.93,98.09
2005,9,14,26.74,17.58,78.75,8.48,30.52,23.78,98.16
2005,9,15,25.9,16.24,76.62,11.49,29.65,23.12,98.06
2005,9,16,24.39,17.46,89.19,67.0,28.98,22.63,97.71
2005,9,17,24.9,18.13,90.0,19.85,28.13,22.59,97.89
2005,9,18,26.23,18.8,86.69,2.15,29.99,23.42,98.17
2005,9,19,28.23,18.98,78.12,0.02,32.83,23.23,98.21
2005,9,20,29.51,19.41,74.38,0.0,34.24,24.27,98.02
2005,9,21,28.56,20.57,82.69,0.29,32.35,24.62,98.14
2005,9,22,27.83,19.84,83.69,0.33,31.65,24.97,98.28
2005,9,23,26.66,19.9,89.12,5.76,29.61,23.95,98.11
2005,9,24,25.96,20.45,94.81,28.05,27.31,24.85,97.86
2005,9,25,25.89,17.4,82.0,10.58,30.01,23.3,97.92
2005,9,26,26.86,16.11,72.12,0.35,32.12,21.36,98.07
2005,9,27,26.52,15.14,69.81,0.39,32.26,20.47,98.3
2005,9,28,26.37,15.08,69.88,0.0,31.88,20.64,98.31
2005,9,29,26.77,14.65,66.69,0.0,32.98,20.78,98.22
2005,9,30,25.93,13.98,66.75,0.34,32.31,19.59,98.37
2005,10,1,25.06,12.88,65.06,0.0,32.05,18.31,98.49
2005,10,2,25.4,12.27,61.25,0.0,32.32,19.66,98.48
2005,10,3,25.49,12.15,59.94,0.0,32.94,19.16,98.31
2005,10,4,25.09,11.84,60.5,0.0,32.87,19.07,98.44
2005,10,5,24.37,11.47,61.94,0.0,33.08,16.77,98.62
2005,10,6,24.92,11.84,61.0,0.0,32.67,17.23,98.62
2005,10,7,24.64,12.02,63.5,0.0,33.12,17.87,98.63
2005,10,8,25.23,11.66,60.62,0.0,33.05,19.11,98.65
2005,10,9,25.9,10.86,53.81,0.0,33.55,18.08,98.75
2005,10,10,24.94,10.99,57.69,0.15,32.94,18.26,98.74
2005,10,11,24.94,12.15,63.94,0.0,33.51,18.15,98.79
2005,10,12,25.85,12.15,60.12,0.0,33.34,20.15,98.75
2005,10,13,25.72,11.11,55.5,0.0,33.43,19.95,98.7
2005,10,14,24.38,11.17,60.69,0.0,32.5,18.48,98.74
2005,10,15,24.3,11.84,64.94,0.0,32.24,18.27,98.78
2005,10,16,24.19,11.54,63.44,0.0,31.89,17.94,98.81
2005,10,17,24.37,10.62,58.0,0.0,32.51,17.98,98.85
2005,10,18,24.27,10.93,59.75,0.0,31.96,18.08,98.84
2005,10,19,23.87,11.41,63.62,0.09,31.73,17.74,98.77
2005,10,20,23.6,12.88,72.56,0.06,30.45,18.07,98.79
2005,10,21,23.49,12.08,69.5,0.01,30.33,18.05,98.89
2005,10,22,24.58,9.64,52.56,0.0,31.76,18.02,98.8
2005,10,23,22.87,7.32,44.62,0.0,31.43,16.73,98.81
2005,10,24,22.35,9.89,60.38,0.0,30.4,15.4,98.89
2005,10,25,22.87,10.56,63.5,0.0,30.64,16.92,98.86
2005,10,26,23.9,8.91,51.62,0.0,32.58,16.68,98.8
2005,10,27,24.09,7.39,40.5,0.0,32.37,17.51,98.8
2005,10,28,21.97,8.12,50.94,0.0,30.26,14.55,99.01
2005,10,29,21.76,6.96,44.94,0.0,30.3,15.77,98.84
2005,10,30,20.91,6.16,42.5,0.0,31.25,13.17,98.59
2005,10,31,20.09,7.08,50.44,0.0,29.34,13.15,98.67
2005,11,1,20.13,7.69,55.44,0.0,29.48,13.12,98.74
2005,11,2,20.51,8.18,57.88,0.0,29.91,13.37,98.9
2005,11,3,21.44,8.54,56.81,0.76,29.34,14.68,98.97
2005,11,4,22.72,7.63,46.19,0.0,30.48,17.66,99.04
2005,11,5,20.23,6.53,46.0,0.0,28.57,14.9,99.15
2005,11,6,18.57,5.37,43.0,0.0,28.55,11.51,99.12
2005,11,7,18.4,5.55,44.12,0.0,28.25,11.12,98.99
2005,11,8,19.81,5.43,40.5,0.0,28.76,12.25,98.99
2005,11,9,19.22,5.31,40.5,0.0,29.13,11.96,99.03
2005,11,10,19.69,5.74,41.94,0.0,28.94,11.99,98.98
2005,11,11,20.14,5.62,40.69,0.0,29.85,12.55,98.96
2005,11,12,19.91,5.43,40.25,0.0,30.38,11.96,98.98
2005,11,13,20.2,5.86,42.12,0.0,30.35,13.66,98.93
2005,11,14,20.15,5.43,38.38,0.0,30.28,13.2,98.92
2005,11,15,19.56,4.82,35.38,0.0,29.37,12.47,98.88
2005,11,16,19.14,4.46,34.44,0.0,29.43,11.92,98.84
2005,11,17,17.83,3.72,32.0,0.0,28.56,10.72,98.96
2005,11,18,17.82,3.11,26.12,0.0,28.37,8.6,98.9
2005,11,19,19.77,3.78,27.19,0.0,28.96,13.8,99.1
2005,11,20,19.19,4.21,31.94,0.0,28.55,12.33,99.14
2005,11,21,20.28,4.03,28.0,0.0,29.51,13.63,99.14
2005,11,22,20.48,4.76,33.12,0.0,30.49,13.07,99.05
2005,11,23,19.97,4.94,35.38,0.0,29.59,14.58,99.04
2005,11,24,19.2,4.94,37.5,0.0,28.23,12.37,99.13
2005,11,25,18.66,4.58,35.88,0.0,27.4,12.15,99.15
2005,11,26,17.89,4.64,38.62,0.0,25.98,11.12,99.14
2005,11,27,17.88,5.13,41.75,0.0,26.61,11.63,99.15
2005,11,28,19.46,5.43,39.81,0.0,28.15,12.51,99.18
2005,11,29,19.52,5.49,40.75,0.0,27.64,13.58,99.03
2005,11,30,16.69,5.19,45.25,0.0,25.48,10.91,98.73
2005,12,1,14.87,3.54,35.5,0.0,24.87,8.55,98.9
2005,12,2,13.84,3.11,34.19,0.0,24.33,6.51,99.26
2005,12,3,13.75,3.23,35.25,0.0,24.33,6.33,99.19
2005,12,4,13.96,2.99,32.5,0.0,25.38,6.23,99.07
2005,12,5,14.58,2.93,30.44,0.0,26.32,6.66,98.92
2005,12,6,16.05,3.17,29.69,0.0,26.04,7.34,99.09
2005,12,7,17.47,3.36,27.44,0.0,26.28,11.11,99.09
2005,12,8,16.37,3.54,31.75,0.0,26.12,9.98,99.0
2005,12,9,16.27,3.6,32.5,0.0,25.52,9.16,98.98
2005,12,10,15.12,3.66,35.62,0.0,24.83,9.08,99.16
2005,12,11,14.11,2.75,29.56,0.0,24.73,5.94,99.25
2005,12,12,14.52,2.56,25.69,0.0,23.04,8.51,99.3
2005,12,13,12.63,2.81,33.06,0.0,23.33,5.49,99.28
2005,12,14,12.44,2.56,30.75,0.0,24.35,4.53,99.09
2005,12,15,13.35,2.5,28.06,0.0,23.48,4.82,99.25
2005,12,16,15.47,3.17,29.44,0.0,24.3,8.52,99.38
2005,12,17,13.76,3.05,31.88,0.0,23.28,7.55,99.32
2005,12,18,13.21,2.75,30.81,0.0,23.58,6.78,99.15
2005,12,19,13.51,2.69,28.5,0.0,21.76,6.28,98.95
2005,12,20,12.55,4.21,46.31,0.0,21.1,5.23,99.0
2005,12,21,14.4,5.0,50.19,0.0,21.23,8.43,99.2
2005,12,22,15.48,5.19,48.81,0.27,22.85,8.87,99.18
2005,12,23,13.27,6.71,72.69,0.25,21.06,7.92,99.16
2005,12,24,12.69,5.68,65.06,0.0,21.52,6.65,99.3
2005,12,25,11.82,3.23,40.12,0.0,21.92,5.23,99.29
2005,12,26,12.64,2.81,32.81,0.0,22.3,5.08,99.24
2005,12,27,14.83,3.11,30.31,0.0,23.13,9.2,99.3
2005,12,28,15.19,3.54,33.81,0.0,22.0,9.47,99.31
2005,12,29,15.09,3.66,34.81,0.0,23.56,9.1,99.28
2005,12,30,15.08,4.03,38.88,0.0,22.93,10.05,99.38
2005,12,31,13.01,4.33,48.69,0.0,21.94,6.55,99.43
2006,1,1,14.71,5.07,50.25,0.0,24.61,7.83,99.31
2006,1,2,17.03,6.04,50.12,1.68,23.93,11.12,98.94
2006,1,3,14.13,5.92,60.06,0.04,21.4,9.01,99.17
2006,1,4,12.24,3.72,44.81,0.0,21.29,5.88,99.33
2006,1,5,11.51,3.11,39.44,0.0,21.59,4.69,99.27
2006,1,6,10.9,2.32,30.69,0.0,21.62,3.44,99.32
2006,1,7,10.55,2.26,31.62,0.0,22.56,2.4,99.33
2006,1,8,9.79,2.2,31.75,0.0,21.23,2.0,99.32
2006,1,9,10.53,2.56,34.25,0.0,20.9,2.38,99.2
2006,1,10,11.62,2.81,34.62,0.0,21.12,7.11,99.24
2006,1,11,12.56,2.62,31.44,0.0,24.01,4.28,99.05
2006,1,12,13.66,2.87,31.62,0.0,25.49,5.44,99.1
2006,1,13,13.98,3.05,33.06,0.0,25.05,5.73,99.01
2006,1,14,15.26,3.17,31.25,0.0,26.53,7.15,98.95
2006,1,15,16.19,3.6,32.69,0.02,25.59,10.52,98.98
2006,1,16,16.79,3.78,33.31,0.03,27.19,9.12,98.84
2006,1,17,17.65,5.31,43.38,0.2,27.11,9.94,98.71
2006,1,18,18.66,5.92,44.56,0.0,25.44,14.62,98.91
2006,1,19,17.21,4.33,38.38,0.0,25.43,11.83,99.08
2006,1,20,15.8,3.3,30.0,0.0,25.08,9.06,99.17
2006,1,21,14.01,3.17,33.06,0.0,22.8,7.61,99.26
2006,1,22,13.58,2.44,26.94,0.0,22.83,7.16,99.02
2006,1,23,11.69,2.01,25.31,0.0,21.2,4.29,99.14
2006,1,24,12.37,2.38,28.25,0.0,22.62,4.67,99.41
2006,1,25,13.34,2.32,26.69,0.0,23.94,5.12,99.51
2006,1,26,13.21,2.2,25.69,0.0,24.1,5.4,99.68
2006,1,27,14.08,2.32,25.44,0.0,25.33,5.08,99.44
2006,1,28,15.44,2.5,25.25,0.0,26.48,7.71,99.27
2006,1,29,16.33,2.87,27.81,0.0,27.69,7.5,99.22
2006,1,30,18.21,3.72,32.38,0.0,30.12,10.15,99.21
2006,1,31,20.29,3.48,27.06,0.0,31.32,11.16,99.31
2006,2,1,20.39,3.3,23.81,0.0,30.23,13.19,99.42
2006,2,2,21.16,3.17,21.56,0.0,30.63,15.42,99.35
2006,2,3,19.61,3.91,29.56,0.0,29.69,11.94,99.37
2006,2,4,18.75,3.11,25.75,0.0,29.58,10.94,99.33
2006,2,5,18.78,2.87,23.88,0.0,30.62,9.69,99.14
2006,2,6,20.63,2.69,18.56,0.0,29.77,12.72,99.15
2006,2,7,21.48,2.99,20.19,0.0,31.15,12.82,99.06
2006,2,8,18.69,3.85,31.25,0.0,28.77,10.25,99.29
2006,2,9,20.26,4.03,30.06,0.0,30.34,11.45,99.41
2006,2,10,19.96,3.3,24.31,0.0,29.87,12.36,99.26
2006,2,11,21.45,3.48,23.62,0.0,31.12,11.65,99.08
2006,2,12,23.83,3.36,19.31,0.0,33.08,15.38,98.99
2006,2,13,23.67,3.6,20.81,0.0,33.5,15.73,98.85
2006,2,14,24.28,3.97,22.31,0.0,33.56,17.34,98.55
2006,2,15,22.87,4.39,25.44,0.0,28.77,17.92,98.43
2006,2,16,23.08,4.82,29.19,0.0,33.08,15.23,98.48
2006,2,17,23.57,5.0,29.31,0.0,33.42,14.79,98.62
2006,2,18,23.98,5.68,32.12,0.0,33.44,15.98,98.81
2006,2,19,25.23,6.53,34.0,0.0,35.03,16.82,98.73
2006,2,20,24.73,6.1,33.0,0.0,33.55,18.12,98.82
2006,2,21,25.37,5.86,31.38,0.0,34.98,16.91,98.72
2006,2,22,24.87,4.33,23.94,0.0,35.25,16.16,98.65
2006,2,23,25.76,5.07,26.56,0.0,35.73,17.11,98.69
2006,2,24,25.4,4.76,24.88,0.0,35.3,17.33,98.59
2006,2,25,25.26,4.09,22.31,0.0,35.31,16.86,98.55
2006,2,26,26.01,5.13,25.62,0.09,35.05,19.54,98.54
2006,2,27,24.21,5.8,32.19,0.04,32.87,17.83,98.63
2006,2,28,21.93,3.6,23.94,0.0,31.87,13.69,98.68
2006,3,1,21.03,2.26,16.19,0.0,31.64,12.12,98.69
2006,3,2,21.48,2.14,14.69,0.0,32.58,11.81,98.85
2006,3,3,22.62,2.26,14.31,0.0,33.17,13.87,98.84
2006,3,4,23.36,2.56,15.94,0.0,33.17,14.55,98.74
2006,3,5,24.15,2.87,16.25,0.0,34.44,15.37,98.74
2006,3,6,25.81,4.88,25.06,0.09,34.45,19.44,98.73
2006,3,7,25.23,4.82,26.94,0.0,34.4,15.05,98.8
2006,3,8,26.08,5.43,27.69,0.17,35.41,16.62,98.84
2006,3,9,24.95,9.83,52.88,1.59,31.29,20.07,99.08
2006,3,10,20.65,9.89,66.0,9.88,25.33,17.18,98.91
2006,3,11,19.98,10.74,74.69,6.64,25.03,16.16,98.71
2006,3,12,21.4,9.22,60.38,0.01,28.44,14.22,98.61
2006,3,13,23.09,7.69,45.94,0.0,30.88,15.98,98.62
2006,3,14,19.6,9.4,65.5,7.94,23.44,16.68,98.84
2006,3,15,21.4,8.85,58.25,0.06,28.07,14.11,98.82
2006,3,16,22.09,6.96,44.75,0.01,30.19,15.33,98.86
2006,3,17,20.9,4.94,35.69,0.0,30.58,13.08,98.88
2006,3,18,20.44,4.88,36.25,0.0,29.88,11.76,98.88
2006,3,19,22.01,4.94,34.12,0.0,32.44,12.45,98.85
2006,3,20,24.9,5.55,31.0,0.01,35.11,15.39,98.56
2006,3,21,23.37,6.53,39.38,0.0,32.51,15.05,98.44
2006,3,22,22.83,5.62,35.62,0.0,32.29,14.91,98.35
2006,3,23,24.99,5.49,29.88,0.0,35.3,15.25,98.31
2006,3,24,26.94,6.1,29.62,0.05,37.2,17.39,98.18
2006,3,25,25.34,6.9,35.5,0.41,33.34,18.77,98.41
2006,3,26,25.15,6.29,33.88,0.19,33.47,18.23,98.5
2006,3,27,23.8,6.04,36.12,0.26,32.74,16.03,98.56
2006,3,28,23.72,5.07,30.19,0.0,32.83,15.77,98.77
2006,3,29,24.13,5.19,30.69,0.0,33.55,15.19,98.76
2006,3,30,25.15,4.82,26.44,0.0,34.81,14.96,98.71
2006,3,31,26.8,4.76,23.44,0.0,36.51,18.4,98.59
2006,4,1,27.83,4.03,18.31,0.0,37.07,20.63,98.31
2006,4,2,27.94,3.78,17.31,0.0,38.67,18.83,98.23
2006,4,3,28.61,5.25,22.62,0.0,38.34,20.33,98.28
2006,4,4,29.05,4.03,17.81,0.0,38.87,19.17,98.3
2006,4,5,29.67,4.52,19.44,0.0,40.29,20.12,98.19
2006,4,6,31.05,4.7,18.25,0.0,41.58,21.19,98.17
2006,4,7,31.19,4.15,16.19,0.0,41.26,22.5,98.12
2006,4,8,31.05,3.91,15.19,0.0,41.54,22.12,98.04
2006,4,9,31.86,4.88,17.44,0.0,40.97,23.11,97.85
2006,4,10,30.0,5.25,20.94,0.0,38.03,23.64,98.04
2006,4,11,29.33,3.72,16.25,0.0,38.04,20.97,98.13
2006,4,12,28.4,2.62,11.88,0.0,38.19,19.33,98.08
2006,4,13,27.28,1.34,6.88,0.0,37.83,17.62,98.32
2006,4,14,28.14,1.65,7.94,0.0,38.44,17.59,98.45
2006,4,15,30.56,1.95,7.69,0.0,40.05,20.15,98.29
2006,4,16,30.71,3.36,12.31,0.0,39.34,23.42,97.99
2006,4,17,29.62,3.97,16.25,0.12,38.62,21.08,98.15
2006,4,18,27.9,7.75,34.31,1.41,35.4,20.81,98.32
2006,4,19,28.52,6.77,30.19,0.03,36.74,20.87,98.49
2006,4,20,30.14,6.53,26.5,0.0,38.57,21.52,98.55
2006,4,21,30.23,6.53,25.62,0.0,38.36,22.47,98.45
2006,4,22,31.63,6.04,21.5,0.0,39.83,24.22,98.23
2006,4,23,32.89,5.68,19.44,0.36,41.9,23.87,98.07
2006,4,24,32.69,5.25,18.25,0.95,41.73,24.3,98.03
2006,4,25,33.7,4.76,15.44,0.0,43.07,25.34,97.95
2006,4,26,34.32,5.31,16.38,0.0,43.46,24.64,97.93
2006,4,27,35.86,4.94,14.0,0.0,44.26,27.51,97.97
2006,4,28,35.15,5.25,15.44,0.0,43.73,26.95,98.04
2006,4,29,35.31,6.1,17.69,0.0,42.96,26.08,98.02
2006,4,30,35.94,6.29,17.44,0.0,44.31,27.88,97.91
2006,5,1,35.33,5.8,16.88,0.0,44.13,27.44,98.02
2006,5,2,35.32,5.19,15.38,0.32,43.5,28.12,98.13
2006,5,3,35.12,5.86,17.56,0.01,43.64,26.8,98.14
2006,5,4,35.59,5.43,16.0,0.0,43.1,27.05,98.18
2006,5,5,37.61,4.33,11.56,0.0,46.26,26.9,98.03
2006,5,6,36.9,4.7,12.62,0.0,46.32,26.73,97.83
2006,5,7,37.23,5.0,13.0,0.0,46.05,28.24,97.72
2006,5,8,36.97,5.68,14.56,0.27,44.91,27.23,97.8
2006,5,9,36.19,6.96,19.62,1.25,43.99,26.85,97.91
2006,5,10,35.93,8.91,24.94,0.88,43.58,27.83,97.65
2006,5,11,36.76,7.69,20.88,0.23,45.31,28.58,97.71
2006,5,12,37.24,7.32,19.94,0.07,46.01,28.83,97.79
2006,5,13,37.44,7.08,18.56,0.02,45.99,27.85,97.71
2006,5,14,37.84,7.75,19.44,2.79,45.68,29.83,97.83
2006,5,15,35.13,14.04,41.75,10.43,42.27,26.67,97.89
2006,5,16,34.87,13.24,38.56,1.04,42.21,29.94,98.05
2006,5,17,31.83,13.61,46.44,0.67,38.39,26.33,98.36
2006,5,18,34.86,12.51,37.0,0.62,41.13,27.78,98.0
